spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
dcor|mutual_info_sklearn|multiplicative|sum,nonlinear,0.3057954545454546,0.5977272727272728,0.3582251082251082,0.011931818181818182,0.45696969696969697,0.49956709956709955,0.6056277056277056,0.8918674187850242
dcor|mutual_info_sklearn|quotient|max,linear,0.3532335521621236,0.751904761904762,0.4162862849102345,0.03707692307692308,0.4597211360068503,0.6101248909820338,0.6931482683982684,0.8834392987347766
dcor|mutual_info_sklearn|quotient|max,mixed,0.4195604658499395,0.6946666666666667,0.4087843440590697,0.0,0.4957447289552553,0.7143931812282897,0.6251575757575757,0.7796104120223026
dcor|mutual_info_sklearn|quotient|max,nonlinear,0.23266233766233765,0.7170454545454545,0.3157954545454546,0.025243506493506495,0.5805708874458875,0.49119318181818183,0.5491477272727273,0.9153303502766538
dcor|mutual_info_sklearn|quotient|mean,linear,0.35694832548403976,0.7773809523809523,0.4226307907778496,0.04220839874411303,0.44986276818419674,0.6156369701726845,0.6971320346320347,0.8833153717251483
dcor|mutual_info_sklearn|quotient|mean,mixed,0.418468253968254,0.7147272727272728,0.4134114240700905,0.0,0.49230591630591636,0.7119790080999752,0.6196056277056278,0.7782535473459022
dcor|mutual_info_sklearn|quotient|mean,nonlinear,0.23792207792207792,0.7670454545454546,0.32575396825396824,0.030113636363636363,0.5655384199134199,0.48817911255411256,0.5411931818181818,0.913409848307463
dcor|mutual_info_sklearn|quotient|sum,linear,0.349300592264878,0.7314285714285714,0.41017079139348045,0.029754471718757433,0.47055197183768616,0.6061767835339265,0.6896915584415584,0.8807774501205324
dcor|mutual_info_sklearn|quotient|sum,mixed,0.4111473514689732,0.6686060606060606,0.39341145955488666,0.0,0.504002720681099,0.7130591366088146,0.6202229437229437,0.7787359205222488
dcor|mutual_info_sklearn|quotient|sum,nonlinear,0.23025162337662336,0.6988636363636364,0.31166847041847046,0.025608766233766234,0.5825027056277056,0.4901893939393939,0.5472537878787879,0.9139873203415643
dcor|pearson_abs|difference|max,linear,0.6164377963306534,0.7347619047619048,0.6280675356389642,0.0,0.2028416821273964,0.7105052764695622,0.8172738095238096,0.9079358092944322
dcor|pearson_abs|difference|max,mixed,0.5873369408369409,0.5540606060606061,0.42473295076899487,0.0,0.24446392496392497,0.7453338383838384,0.7089415584415585,0.7774709450120318
dcor|pearson_abs|difference|max,nonlinear,0.4265124458874459,0.7988636363636363,0.5100252525252525,0.005965909090909091,0.3530194805194805,0.6085714285714285,0.7882169913419914,0.8654612786715098
dcor|pearson_abs|difference|mean,linear,0.5499585771371486,0.8264285714285714,0.6061049970104592,0.08798082869511441,0.12873949859664144,0.7291364904936334,0.852474025974026,0.9059100740379666
dcor|pearson_abs|difference|mean,mixed,0.6398605857153964,0.6741212121212121,0.5135100121866425,0.0,0.19257664372183303,0.7772174054497203,0.7782636363636364,0.7804415814411411
dcor|pearson_abs|difference|mean,nonlinear,0.4079518398268398,0.8011363636363636,0.4923791486291486,0.021950757575757575,0.3585362554112554,0.6094940476190476,0.7881222943722943,0.8667797131642961
dcor|pearson_abs|difference|sum,linear,0.6430714285714285,0.7342857142857143,0.6479182246325104,0.00028571428571428574,0.17019047619047617,0.7107343014128729,0.819422077922078,0.9082049223913291
dcor|pearson_abs|difference|sum,mixed,0.5593787878787878,0.5265454545454545,0.40038955856745456,0.0,0.26356060606060605,0.7401347763347763,0.6909298701298701,0.7670781650816699
dcor|pearson_abs|difference|sum,nonlinear,0.43823863636363636,0.7829545454545455,0.5186038961038961,0.005965909090909091,0.3340340909090909,0.6025027056277057,0.7823457792207793,0.8612672087590315
dcor|pearson_abs|multiplicative|max,linear,0.5624533839176696,0.7473809523809524,0.5862347316548997,0.009054945054945054,0.2501708529565672,0.7057568027210884,0.8067867965367965,0.9073237576068625
dcor|pearson_abs|multiplicative|max,mixed,0.6268611729405731,0.6835151515151515,0.5122314788734187,0.0,0.19920448362508347,0.7943867523253225,0.7794281385281385,0.793655301781356
dcor|pearson_abs|multiplicative|max,nonlinear,0.38975108225108224,0.8340909090909091,0.4823647186147186,0.011363636363636364,0.38620941558441557,0.6154356060606061,0.795508658008658,0.8885973647760327
dcor|pearson_abs|multiplicative|mean,linear,0.49739467675181964,0.8564285714285714,0.5734570173057567,0.11836886129743274,0.15304634254634256,0.7218553985696843,0.8452943722943723,0.9036307534405362
dcor|pearson_abs|multiplicative|mean,mixed,0.6378689475818663,0.7659393939393939,0.5636536092766883,0.0,0.18583668012376148,0.8248745133311017,0.8397471861471861,0.7937734081974953
dcor|pearson_abs|multiplicative|mean,nonlinear,0.37510822510822506,0.8352272727272727,0.4665909090909091,0.05977813852813852,0.3608712121212121,0.6160714285714285,0.7965503246753247,0.89013355036456
dcor|pearson_abs|multiplicative|sum,linear,0.569287284144427,0.746904761904762,0.5914860279776246,0.009054945054945054,0.24044466248037674,0.7061417352488781,0.8103549783549784,0.9075192113705344
dcor|pearson_abs|multiplicative|sum,mixed,0.550508658008658,0.618,0.4387018830167555,0.0,0.27330303030303027,0.7453838412841418,0.6876212121212121,0.7897110073593134
dcor|pearson_abs|multiplicative|sum,nonlinear,0.392107683982684,0.8340909090909091,0.48522186147186147,0.011647727272727273,0.3825135281385282,0.6151650432900433,0.7951298701298702,0.8886635318950696
dcor|pearson_abs|quotient|max,linear,0.4027221350078493,0.8204761904761906,0.46793305993726164,0.04899411302982731,0.40342229199372054,0.6968522390308104,0.7817207792207793,0.8958271047346529
dcor|pearson_abs|quotient|max,mixed,0.4063979965032597,0.7272727272727273,0.41161555098377395,0.0,0.4745976744924113,0.7179168864379089,0.6542402597402598,0.7841827479949642
dcor|pearson_abs|quotient|max,nonlinear,0.26698863636363634,0.8465909090909091,0.3672691197691198,0.03785984848484849,0.528125,0.5778219696969696,0.7431412337662339,0.9111886164114257
dcor|pearson_abs|quotient|mean,linear,0.41549594453165883,0.8507142857142858,0.48570383677946705,0.057172684458398744,0.37318419675562536,0.7239174079888365,0.8376580086580087,0.8960575012733182
dcor|pearson_abs|quotient|mean,mixed,0.42394877344877346,0.7445454545454545,0.4251034713901283,0.0,0.45532972582972586,0.729415970185281,0.6860987012987013,0.7876025629386111
dcor|pearson_abs|quotient|mean,nonlinear,0.2634280303030303,0.8397727272727272,0.3627561327561328,0.039071969696969695,0.5299431818181819,0.5696374458874459,0.7264204545454546,0.9092067154070006
dcor|pearson_abs|quotient|sum,linear,0.4256233409447695,0.8483333333333334,0.4981472306871466,0.05930189255189255,0.3553255474684046,0.7238085644514215,0.8374199134199133,0.8965510362502719
dcor|pearson_abs|quotient|sum,mixed,0.42196801402505907,0.6858181818181818,0.3995094725436899,0.0,0.45609836404131904,0.7302433629759286,0.6871047619047619,0.7869054266475117
dcor|pearson_abs|quotient|sum,nonlinear,0.26462121212121215,0.8272727272727273,0.36307178932178935,0.03943722943722944,0.5272619047619048,0.5693398268398269,0.7264204545454546,0.8981042145079338
dcor|spearman_abs|difference|max,linear,0.6236258503401361,0.7495238095238095,0.6368053137338852,0.00028571428571428574,0.21123639455782312,0.7238975667189953,0.8277662337662337,0.9075830596891237
dcor|spearman_abs|difference|max,mixed,0.5526616161616161,0.5391515151515152,0.40073863885811084,0.0,0.27981457431457435,0.7322028860028861,0.691943722943723,0.7659802686008924
dcor|spearman_abs|difference|max,nonlinear,0.4244886363636364,0.8045454545454546,0.5103553391053391,0.005965909090909091,0.3574648268398269,0.6104139610389611,0.7901109307359307,0.8656141479727743
dcor|spearman_abs|difference|mean,linear,0.5520526378383521,0.8335714285714285,0.6098989388296111,0.08580448123305266,0.13231406688549543,0.7415982033839177,0.8608506493506494,0.9060336990727897
dcor|spearman_abs|difference|mean,mixed,0.6207226317104335,0.6621212121212121,0.4919953038243837,0.0,0.20989064390284207,0.7670285953239193,0.7671389610389611,0.7761248513746418
dcor|spearman_abs|difference|mean,nonlinear,0.4133062770562771,0.8090909090909091,0.4968344155844156,0.021509740259740256,0.357150974025974,0.6115936147186147,0.7903950216450216,0.8667424648784651
dcor|spearman_abs|difference|sum,linear,0.6534285714285714,0.7490476190476191,0.6587259882974169,0.00028571428571428574,0.1754404761904762,0.7238408773765916,0.8294036796536796,0.9079416294975574
dcor|spearman_abs|difference|sum,mixed,0.5294545454545454,0.5093333333333333,0.3789321569509461,0.0,0.2921060606060606,0.7291793650793651,0.6758354978354979,0.7503930118441993
dcor|spearman_abs|difference|sum,nonlinear,0.4447537878787879,0.8011363636363636,0.5307900432900433,0.005965909090909091,0.3310795454545455,0.6087337662337663,0.7896374458874459,0.8652818654314534
dcor|spearman_abs|multiplicative|max,linear,0.5618870573870574,0.7473809523809524,0.585927784633667,0.009054945054945054,0.25069296180010464,0.7031743851386708,0.8068235930735931,0.9072031787039129
